_id,id,fields.timeestimate,fields.description
61d42696f4d395ee220077ba,51335,14400,https://studio.atlassian.com/source/cru/CR-AG-399#c5682\n
61d42696f4d395ee220077bc,51439,3600,"Gadget id is a string that is created by client, which may contain characters such as space, ""#"" and ""@"" etc."
61d42696f4d395ee220077bd,50363,1800,Findbugs found a few places where we call String.toString:\n\nGadgetId.toString\nDashboardId.toString
61d42696f4d395ee220077c1,50173,14400,https://studio.atlassian.com/source/cru/CR-AG-392/#c5581
61d42696f4d395ee220077c2,51417,14400,https://studio.atlassian.com/source/cru/CR-AG-392/#c5581
61d42696f4d395ee220077c3,50322,14400,"If this is exported by the REST module, then it could reduce a dependency. Also, it might be faster or otherwise preferable."
61d42696f4d395ee220077c4,51083,14400,"On May 12, 2009, at 9:32 AM, Richard Wallace wrote:\n\n{quote}\nToday, I'm going to try to fix some of the problems Jens is seeing\nwhich seem to be related to the OAuth servlets not using transactions\nwhen saving tokens.  This is only causing a problem for Confluence\nsince other apps don't seem to use transactions for the plugin\nsettings stuff.  Once I get that taken care of I'm going to start\nwriting more and more tests so that I stop making these stupid little\nmistakes (or at least catch them a lot sooner).\n{quote}\n\nOn Tue, May 12, 2009 at 11:34 AM, Tim Moore <tmoore@atlassian.com> wrote:\n\n{quote}\nI thought James R. implied that this sort of thing should be handled in\nthe PluginSettings implementation.\n{quote}\n\nOn May 12, 2009, at 12:56 PM, Richard Wallace wrote:\n\n{quote}\nTo be honest, after looking at it more closely, that really doesn't\nmake any sense at all.  That is too low level.  For instance, in the\n""swap a request token for an access token"" scenario  you need to get\nthe original request token, make sure it's authorized, create a new\naccess token and save it, then remove the old request token.  If this\nwere handled at the PluginSettings level that would require 3\ndifferent transactions, which would be really really bad and\nintroduces race conditions.\n\nBesides, what's the point of having the TransactionTemplate in that case?\n{quote}\n\nOn Tue, May 12, 2009 at 1:06 PM, Tim Moore <tmoore@atlassian.com> wrote:\n\n{quote}\nMakes sense. So should we be using that everywhere that we're using plugin\nsettings to do multiple read/write ops?\n{quote}\n\nOn May 12, 2009, at 1:21 PM, Richard Wallace wrote:\n\n{quote}\nI believe so.  Especially since our pattern so far has been to\nabstract the low level details of storage so that they can be\nimplemented by the application.  So I think it makes sense to wrap all\nthese gets/puts with the TransactionTemplate callbacks so the\napplication has the opportunity to do the right thing.\n{quote}"
61d42696f4d395ee220077c5,51047,21600,"the problem:\nthere is a widely-used __MODULE_ID__ gadget spec substitution token.\nthe examples and current usage of the id go something like this:\nvar msg = new gadgets.MiniMessage(__MODULE_ID__);\nwith the way the token substitution is done, this assumes that the id\nis a number, because this is valid javascript:\nvar msg = new gadgets.MiniMessage(1002)\nbut this is not (needs quotes around the id since it isn't a number):\nvar msg = new gadgets.MiniMessage(e336472e-00de-43b8-b5c1-b647879e0404);\nso if a non-number string is used, it will cause a parsing error in\nthe javascript.\n\npossible solutions and why they are bad:\n* require gadget specs run in atlassian products to put quotes around\n__MODULE_ID__ when using it as a string - this would mean any external\ngadgets without these quotes won't work in our containers\n* not allow non-number gadget ids - back where we started re:\nclustering and uuid creation\n* during spec processing (in shindig would be most appropriate i\nthink, but could be in our GadgetProcessorImpl) add the quotes for\nsome uses of __MODULE_ID__ (some are already inside strings) - hard to\nfigure out which cases to add the quotes -- have to parse whole file i\nthink?\n* use strings in AG and longs in shindig and have some sort of mapping\ntable or something to make it work - we have to deal with the\ncomplexity of generating the corresponding longs and keeping the\nmapping"
61d42696f4d395ee220077c6,51404,14400,"Steps to reproduce\n\n1. Add ""oauth who am I gadget""\n2. Click the ""personalise"" link\n3. When the popup window opens, close it without clicking the approve button.\n4. If you check in firbug all subsequent requests that go through AJS.gadget.oauth.makeRequest will return a 500 error."
61d42696f4d395ee220077cb,50214,21600,"In the new version of the dashboard (1.0.0.m6), the GadgetProcessorImpl now processes gadget specs using different threads than the calling thread.  This causes problems when accessing the dashboard via a different hostname to what's stored in the database for the baseurl.\n\nJIRA's SAL implementation of getBaseUrl will return the baseUrl based on the incoming request.  This information is stored in a thread local by a servlet filter.  If no information can be found in the threadlocal, we fall back to the database value.  I think we can live with this for 4.0 beta.  However for 4.0 final accessing JIRA's dashboard via different hostnames definitely has to work (I think there's another issue that I raised already about storing local gadgets with relative URIs in the store).  \n\nWas processing the gadget specs a performance bottleneck?  If not I'd probably suggest that we remove the multi-threaded code and go back to how things were.  If we have to keep it, I can't think of a good solution to this problem.  I definitly don't think we should pass the threadlocals along to the threadpool.  Everytime this has been done in the past it's only lead to problems."
61d42696f4d395ee220077d2,51397,32400,https://extranet.atlassian.com/display/MAR/Summit+Demo+Planning
61d42696f4d395ee220077d8,51110,14400,"a lot of our tests could be cleaned up. for example, there should be less duplication of expectations and less hard-coded constants\n\ntwo particular examples:\nhttps://studio.atlassian.com/source/cru/CR-AG-376#c5359\nhttps://studio.atlassian.com/source/cru/CR-AG-386#c5514"
61d42696f4d395ee220077dd,50606,3600,"Right now the resource path (second argument) won't match paths with leading slashes. This might be confusing for people, who won't get any kind of error or message if they use a leading slash, the whole thing will just be ignored.\n\n\nSee https://studio.atlassian.com/source/cru/CR-AG-383#c5469"
61d42696f4d395ee220077e3,50284,21600,The refapp has nice new standard decorators. We should consider just using those instead of the ones that were added to the AG refimpl.
61d42696f4d395ee220077e7,50882,14400,"I think that we need to bump our plugins version up to 2.2.1. To do this, we need to upgrade to a new, forthcoming, release of RefApp, as well as upgrading SAL to 2.0.4 and ATR to 1.0.beta4.\n\nThe ATR change, in particular has some API-breakage."
61d42696f4d395ee220077ed,51327,14400,See https://studio.atlassian.com/source/cru/CR-AG-376/review#c5351
61d42696f4d395ee220077ee,50502,14400,"BlobCrypterImpl assumes that one instance will be created and create a key and put it in the plugin settings.  In a cluster this may result in many instances creating their own separate keys and putting them into the plugin settings, clobbering others and resulting in inconsistent keys being used to encrypt security tokens."
61d42696f4d395ee220077f2,51062,14400,We're currently passing in arbitrary values to this method in several places. This isn't guaranteed to work cross-product.\n\nWe need to replace all of our uses of createSettingsForKey with createGlobalSettings *and* ensure that all of the keys that we use are namespaced properly to avoid conflicts.\n\nSee also OAUTH-38\n
61d42696f4d395ee220077f7,50796,14400,"the DirectoryResource provides a variety of error messages that could be pretty useful to people using the directory, such as:\n* ""DirectoryResource: POST rejected: "" + gadgetUrl + "" is an invalid gadget spec\n* ""DirectoryResource: POST rejected: container does not support feature(s) "" ...\n\nthese should be used to make useful errors when adding a gadget to the directory fails, instead of just saying ""Sorry, we were not able to add that Gadget to the directory."""
61d42696f4d395ee220077fa,51307,7200,"When I run gadgets under JDK 1.6 spec validation fails with the following exception:\n{noformat}\n2009-04-29 12:38:58,702 main DEBUG [gadgets.publisher.internal.PluginGadgetFinder] Publishing gadget spec PluginGadgetSpec{plugin=com.atlassian.jira.gadgets, location='gadgets/login.xml'}\n2009-04-29 12:38:58,756 main DEBUG [publisher.internal.impl.GadgetSpecValidatorImpl] couldn't parse gadget spec\norg.xml.sax.SAXParseException: cvc-elt.1: Cannot find the declaration of element 'Module'.\n	at org.apache.xerces.util.ErrorHandlerWrapper.createSAXParseException(Unknown Source)\n	at org.apache.xerces.util.ErrorHandlerWrapper.error(Unknown Source)\n	at org.apache.xerces.impl.XMLErrorReporter.reportError(Unknown Source)\n	at org.apache.xerces.impl.XMLErrorReporter.reportError(Unknown Source)\n	at org.apache.xerces.impl.XMLErrorReporter.reportError(Unknown Source)\n	at org.apache.xerces.impl.xs.XMLSchemaValidator.handleStartElement(Unknown Source)\n	at org.apache.xerces.impl.xs.XMLSchemaValidator.startElement(Unknown Source)\n	at org.apache.xerces.jaxp.validation.DOMValidatorHelper.beginNode(Unknown Source)\n	at org.apache.xerces.jaxp.validation.DOMValidatorHelper.validate(Unknown Source)\n	at org.apache.xerces.jaxp.validation.DOMValidatorHelper.validate(Unknown Source)\n	at org.apache.xerces.jaxp.validation.ValidatorImpl.validate(Unknown Source)\n	at javax.xml.validation.Validator.validate(Validator.java:127)\n	at com.atlassian.gadgets.publisher.internal.impl.GadgetSpecValidatorImpl.isValid(GadgetSpecValidatorImpl.java:90)\n	at com.atlassian.gadgets.publisher.internal.impl.PublishedGadgetSpecStoreImpl.validate(PublishedGadgetSpecStoreImpl.java:191)\n	at com.atlassian.gadgets.publisher.internal.impl.PublishedGadgetSpecStoreImpl.pluginGadgetSpecEnabled(PublishedGadgetSpecStoreImpl.java:152)\n	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)\n	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)\n	at java.lang.reflect.Method.invoke(Method.java:597)\n	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:310)\n	at org.springframework.osgi.service.importer.support.internal.aop.ServiceInvoker.doInvoke(ServiceInvoker.java:58)\n	at org.springframework.osgi.service.importer.support.internal.aop.ServiceInvoker.invoke(ServiceInvoker.java:62)\n	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:171)\n	at org.springframework.aop.support.DelegatingIntroductionInterceptor.doProceed(DelegatingIntroductionInterceptor.java:131)\n	at org.springframework.aop.support.DelegatingIntroductionInterceptor.invoke(DelegatingIntroductionInterceptor.java:119)\n	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:171)\n	at org.springframework.osgi.service.util.internal.aop.ServiceTCCLInterceptor.invoke(ServiceTCCLInterceptor.java:36)\n	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:171)\n	at org.springframework.osgi.service.importer.support.LocalBundleContextAdvice.invoke(LocalBundleContextAdvice.java:59)\n	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:171)\n	at org.springframework.aop.support.DelegatingIntroductionInterceptor.doProceed(DelegatingIntroductionInterceptor.java:131)\n	at org.springframework.aop.support.DelegatingIntroductionInterceptor.invoke(DelegatingIntroductionInterceptor.java:119)\n	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:171)\n	at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:204)\n	at $Proxy288.pluginGadgetSpecEnabled(Unknown Source)\n	at com.atlassian.gadgets.publisher.internal.PluginGadgetFinder.installGadget(PluginGadgetFinder.java:155)\n	at com.atlassian.gadgets.publisher.internal.PluginGadgetFinder.installGadget(PluginGadgetFinder.java:147)\n	at com.atlassian.gadgets.publisher.internal.PluginGadgetFinder.pluginModuleEnabled(PluginGadgetFinder.java:110)\n	at sun.reflect.GeneratedMethodAccessor56.invoke(Unknown Source)\n	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)\n	at java.lang.reflect.Method.invoke(Method.java:597)\n	at com.atlassian.plugin.event.impl.DefaultPluginEventManager$Listener.notify(DefaultPluginEventManager.java:180)\n	at com.atlassian.plugin.event.impl.DefaultPluginEventManager.broadcast(DefaultPluginEventManager.java:73)\n	at com.atlassian.plugin.manager.DefaultPluginManager.notifyModuleEnabled(DefaultPluginManager.java:1099)\n	at com.atlassian.plugin.manager.DefaultPluginManager.enablePluginModules(DefaultPluginManager.java:941)\n	at com.atlassian.plugin.manager.DefaultPluginManager.addPlugins(DefaultPluginManager.java:521)\n	at com.atlassian.plugin.manager.DefaultPluginManager.init(DefaultPluginManager.java:166)\n	at com.atlassian.jira.plugin.JiraPluginManager.start(JiraPluginManager.java:51)\n	at com.atlassian.jira.ComponentManager$PluginSystem.start(ComponentManager.java:1243)\n	at com.atlassian.jira.ComponentManager.quickStart(ComponentManager.java:197)\n	at com.atlassian.jira.ComponentManager.start(ComponentManager.java:183)\n	at com.atlassian.jira.upgrade.ConsistencyLauncher.launchConsistencyChecker(ConsistencyLauncher.java:59)\n	at com.atlassian.jira.upgrade.ConsistencyLauncher.contextInitialized(ConsistencyLauncher.java:40)\n	at org.apache.catalina.core.StandardContext.listenerStart(StandardContext.java:3763)\n	at org.apache.catalina.core.StandardContext.start(StandardContext.java:4211)\n	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1013)\n	at org.apache.catalina.core.StandardHost.start(StandardHost.java:718)\n	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1013)\n	at org.apache.catalina.core.StandardEngine.start(StandardEngine.java:442)\n	at org.apache.catalina.core.StandardService.start(StandardService.java:450)\n	at org.apache.catalina.core.StandardServer.start(StandardServer.java:709)\n	at org.apache.catalina.startup.Catalina.start(Catalina.java:551)\n	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)\n	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)\n	at java.lang.reflect.Method.invoke(Method.java:597)\n	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:294)\n	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:432)\n{noformat}\n\nThis works fine under JDK 1.5 where the Validator is using the JDK internal Xerces implementation.  For some reason the validation fails with JDK 1.6 where I think it's using the Xerces implementation provided by JIRA (v 2.9.1).\n\nDon reckons it's failing because there's no DTD in the gadget spec.  What's the point of validating that spec anyway, right after it was parsed? Are we doing much more than checking for syntax errors?\n\nCan't we just turn off validation and just make sure it parses? Won't shindig complain anyways if the XML isn't a valid gadget spec XML?\n\n(Commenting out validator.validate(new DOMSource(doc)); fixes the issue)."
61d42696f4d395ee220077fd,50972,14400,"Host applications will all want to implement this the same way, so the default implementation should live in the API. To be honest, I'm not even sure that there's much value in splitting the interface & impl in this case."
61d42696f4d395ee22007802,50189,21600,"very intermittently, sample gadgets are not available -- the sample gadget plugin didn't start for some reason. a few people (don, tim, cheryl) have seen this once but thought it was some configuration issue or something. but, it just happened on bamboo: http://bamboo.developer.atlassian.com/build/viewBuildResults.action?buildKey=AG-DEPLOY&buildNumber=229\n\nthis may be a plugins 2 problem\n"
61d42696f4d395ee22007803,50712,3600,https://studio.atlassian.com/source/cru/CR-AG-356#c5156
61d42696f4d395ee22007805,51160,21600,"Steps to Reproduce:\n1. Launch Dashboard, open a empty dashboard page.\n2. Click ""Add gadget"" and add any 1 gadget.\n3. Click ""Edit layout"" and do nothing. Click ESC to close the dialog.\n\nResult:\n1. The dashboard page is all greyed out and user can't do anything.\n2. Refreshing the page solves the problem.\n\nExpected:\n1. User should be able to use dashboard page."
61d42696f4d395ee22007806,51435,3600,"If you try to start up the publisher plugin by itself (specifically, without the directory plugin) you get the following error:\n\n{noformat}\n- Unable to create application context for [com.atlassian.gadgets.publisher], unsatisfied dependencies: Dependency on [(objectClass=com.atlassian.gadgets.plugins.PluginGadgetSpecEventListener)] (from bean [&pluginGadgetSpecEventListeners])\norg.springframework.context.ApplicationContextException: Application context initializition for 'com.atlassian.gadgets.publisher' has timed out\n	at org.springframework.osgi.extender.internal.dependencies.startup.DependencyWaiterApplicationContextExecutor.timeout(DependencyWaiterApplicationContextExecutor.java:434)\n	at org.springframework.osgi.extender.internal.dependencies.startup.DependencyWaiterApplicationContextExecutor.access$000(DependencyWaiterApplicationContextExecutor.java:51)\n	at org.springframework.osgi.extender.internal.dependencies.startup.DependencyWaiterApplicationContextExecutor$WatchDogTask.run(DependencyWaiterApplicationContextExecutor.java:114)\n	at java.util.TimerThread.mainLoop(Timer.java:512)\n	at java.util.TimerThread.run(Timer.java:462)\n- Unable to start the Spring context for plugin com.atlassian.gadgets.publisher\norg.springframework.context.ApplicationContextException: Application context initializition for 'com.atlassian.gadgets.publisher' has timed out\n	at org.springframework.osgi.extender.internal.dependencies.startup.DependencyWaiterApplicationContextExecutor.timeout(DependencyWaiterApplicationContextExecutor.java:434)\n	at org.springframework.osgi.extender.internal.dependencies.startup.DependencyWaiterApplicationContextExecutor.access$000(DependencyWaiterApplicationContextExecutor.java:51)\n	at org.springframework.osgi.extender.internal.dependencies.startup.DependencyWaiterApplicationContextExecutor$WatchDogTask.run(DependencyWaiterApplicationContextExecutor.java:114)\n	at java.util.TimerThread.mainLoop(Timer.java:512)\n	at java.util.TimerThread.run(Timer.java:462)\n{noformat}"
61d42696f4d395ee22007807,51066,14400,"Some changes during iteration 17 created a dependency from the publisher plugin on Shindig. This is a problem for AGSL\-1 implementors, who will be using the publisher plugin but not the renderer plugin.\n\nThe problem is that UserPrefSpecImpl is in the shared library, which gets embedded in the publisher plugin. This needs to be restricted to the renderer plugin only."
61d42696f4d395ee22007808,51195,14400,"some of the remaining suggestions include api changes, so they must be done in iteration 18\n\nhere's what's left:\nhttps://studio.atlassian.com/source/cru/CR-AG-346/review#c5076\nhttps://studio.atlassian.com/source/cru/CR-AG-346/review#c5078\nhttps://studio.atlassian.com/source/cru/CR-AG-346/review#c5080\n"
61d42696f4d395ee2200780c,50939,14400,Didn't get this done for iteration 17
61d42696f4d395ee2200780f,50395,21600,"create a GadgetRequestContext that includes GadgetState, Locale, and RequestCacheSetting so that we don't have to pass all those objects around so many places"
61d42696f4d395ee22007811,51453,43200,this was done with and committed under AG-145
61d42696f4d395ee2200781b,50827,14400,This probably requires adding something to the POM.
61d42696f4d395ee22007820,51283,14400,An opened dropdown should stay open while mouse hovers anywhere within the dropdown's parent gadget.
61d42696f4d395ee22007822,50858,14400,"Guys,\n\nLittle worried.  Our networks went down and the dashboard stopped  \nworking ( I was running against localhost).  In the logs were these  \nmessages:\n\n17/04/2009 10:58:17 org.apache.shindig.gadgets.JsLibrary loadDataFromUrl\nINFO: Attempting to load js from: http://www.google.com/ig/lib/liburchin.js\n\nINFO: Attempting to load js from: http://google-jstemplate.googlecode.com/svn/trunk/util.js \n 17/04/2009 11:00:17 org.apache.shindig.gadgets.JsLibrary  \nloadDataFromUrl WARNING: Unable to retrieve remote library from http://google-jstemplate.googlecode.com/svn/trunk/util.js \n 17/04/2009 11:00:17 org.apache.shindig.gadgets.JsLibrary  \nloadDataFromUrl INFO: Attempting to load js from: http://google-jstemplate.googlecode.com/svn/trunk/jsevalcontext.js \n 17/04/2009 11:00:17 org.apache.shindig.gadgets.JsLibrary  \nloadDataFromUrl WARNING: Unable to retrieve remote library from http://google-jstemplate.googlecode.com/svn/trunk/jsevalcontext.js \n 17/04/2009 11:00:17 org.apache.shindig.gadgets.JsLibrary  \nloadDataFromUrl INFO: Attempting to load js from: http://google-jstemplate.googlecode.com/svn/trunk/jstemplate.js \n 17/04/2009 11:00:17 org.apache.shindig.gadgets.JsLibrary  \nloadDataFromUrl WARNING: Unable to retrieve remote library from http://google-jstemplate.googlecode.com/svn/trunk/jstemplate.js \n	\n\n\nDoes Shindig require access to the net?  That is screwed if it does  \nand something we would need to fix (if possible).  Anyone know  \nanything about this?\n\nCheers,\nNick\n\n"
61d42696f4d395ee22007823,51358,21600,"All help links (""read more"", ""help"", ""learn about"", etc) must be able to point to specific versions of the Gadgets/Dashboards documentation, so that the documentation version can relate to the correct Dashboards release.\n\nThe Dashboards and Gadgets documentation is held on CAC. Currently there is only one documentation space, corresponding to version 1.0 of Gadgets/Dashboards:\nhttp://confluence.atlassian.com/display/GADGETS = version 1.0\n\nWe will use spaces as our version control mechanism. So when version 1.1 of the software is released, we will have the following spaces:\nhttp://confluence.atlassian.com/display/GADGETS010 = version 1.0\nhttp://confluence.atlassian.com/display/GADGETS = version 1.1\n\nAnd when 2.0 is released, we might have:\nhttp://confluence.atlassian.com/display/GADGETS010 = version 1.0\nhttp://confluence.atlassian.com/display/GADGETS011 = version 1.1\nhttp://confluence.atlassian.com/display/GADGETS012 = version 1.2\nhttp://confluence.atlassian.com/display/GADGETS = version 2.0\n\nTo ensure version-specific help links:\n* Dashboards should include an external text file, called something like ""help-paths.properties"", with name-value pairs mapping help links to documentation pages; plus some version and path info at the top of the file.\n* The relevant folder on our docs.atlassian.com server should allow the necessary re-direct via .htaccess file.\n\nFor more detail, see this blog post:\nhttp://blogs.atlassian.com/news/2007/12/using_a_wiki_fo.html\nand this one:\nhttps://extranet.atlassian.com/display/~mquail/2007/11/19/How+FishEye-Crucible+now+points+to+its+online+documentation\n\nImpact of *not* doing this:\n* In future releases of dashboards, when the user clicks a help link they will always go to the *latest* version of the documentation, no matter which version of dashboards their application is running. This can be tiresome and confusing.\n* Customers will be forced to use our CAC documentation.\n\nBenefits of doing this:\n*  In future releases of dashboards, when the user clicks a help link they will always go to the *relevant* version of the documentation.\n* Customers who are working behind a firewall will be able to re-point their help links to a local version of the documentation.\n* Customers who have translated the documentation into a different language (Japanese, German, etc) will be able to re-point their help links to a local version of the documentation."
61d42696f4d395ee22007826,51236,14400,"Right now, PublishedGadgetSpecStoreImpl handles parsing the gadget path itself. As part of migrating from GadgetSpecServlet to GadgetSpecResource, we should use path parameters for the plugin key and resource path, and convert the interface to take them individually."
61d42696f4d395ee22007828,50295,14400,See https://studio.atlassian.com/source/cru/CR-AG-317#c4877. An open question is whether such functionality should be publicly available through a REST resource.
61d42696f4d395ee2200782a,50169,14400,See https://extranet.atlassian.com/x/GYOtZg where I explained why this should be done.
61d42696f4d395ee2200782d,50433,21600,To stop performance issues we should add a limit to the number of gadgets users can add per dashboard.  This should be configurable by the host application.  \n\nThis is to prevent users from DOSing an application by creating a shared dashboard with 50 gadgets.  
61d42696f4d395ee2200782e,51138,14400,Adding [http://www.google.com/ig/directory?url=www.google.com/ig/modules/youtube_videos.xml] to your dashboard results in a 500 error:\n{noformat}\nHTTP Status 500 -\n\ntype Exception report\n\nmessage\n\ndescription The server encountered an internal error () that prevented it from fulfilling this request.\n\nexception\n\njava.lang.RuntimeException: org.apache.shindig.gadgets.UnsupportedFeatureException: Unsupported feature: [google-domain]\n	org.apache.shindig.gadgets.render.RenderingContentRewriter.rewrite(RenderingContentRewriter.java:133)\n	org.apache.shindig.gadgets.rewrite.DefaultContentRewriterRegistry.rewriteGadget(DefaultContentRewriterRegistry.java:62)\n	org.apache.shindig.gadgets.render.HtmlRenderer.render(HtmlRenderer.java:77)\n	org.apache.shindig.gadgets.render.Renderer.render(Renderer.java:91)\n	org.apache.shindig.gadgets.servlet.GadgetRenderingServlet.render(GadgetRenderingServlet.java:55)\n	org.apache.shindig.gadgets.servlet.GadgetRenderingServlet.doGet(GadgetRenderingServlet.java:91)\n	javax.servlet.http.HttpServlet.service(HttpServlet.java:690)\n	javax.servlet.http.HttpServlet.service(HttpServlet.java:803)\n	com.atlassian.plugin.servlet.DelegatingPluginServlet.service(DelegatingPluginServlet.java:42)\n	javax.servlet.http.HttpServlet.service(HttpServlet.java:803)\n	com.atlassian.plugin.servlet.ServletModuleContainerServlet.service(ServletModuleContainerServlet.java:52)\n	javax.servlet.http.HttpServlet.service(HttpServlet.java:803)\n...\n{noformat}\n\nWe should simply display a generic error message in this case with the option to popup the exception in a separate window if the user choses to do so.
61d42696f4d395ee22007831,50706,14400,"It's kind of lame that all of our integration tests have to have a bunch of hardcoded dashboard IDs. The DashboardTester should manage IDs internally --- tests should just ask it for the kind of dashboard they want, and it should return the ID."
61d42696f4d395ee22007832,50514,14400,See https://studio.atlassian.com/source/cru/CR-AG-317/#c4880
61d42696f4d395ee22007833,51074,14400,See http://markmail.org/thread/7vjdmj6o4ispoiqd and http://markmail.org/thread/k4tkleiar44lodjb
61d42696f4d395ee2200783b,50184,21600,"Here's the discussion from e-mails regarding this:\nNick Menere:\n{quote}\nAlso, the more we think about it, the inability to hide gadgets on a gadget by gadget basis is really worrying for us.  5 out of the 6 gadgets on our default dashboard should be hidden to non-logged in users.  It is looking messy if we just put general content and a ""you are not logged in message"".  I know their is a spot we can intercept (that Andreas is using to include the log in gadget) but I would really love to delegate the responsibility to the individual gadgets.  The only way I can think of to do this is to have the gadget optionally require a feature that is a marker as to whether we should display it.\nE.g.\n\n   <ModulePrefs title=""__MSG_title__"" directory_title=""__MSG_title__"" description=""__MSG_description__""\n                author=""Atlassian"" author_affiliation=""Atlassian""\n                author_location=""Sydney, Australia"" title_url=""http://www.atlassian.com/"" height=""72"">\n       <Optional feature=""atlassian-logged-in""/>\n   </ModulePrefs>\n\nThis way, our container can not display it if their is no current user logged in.  External containers would always display it (which is what we want).\nI am not familiar with Dashboards enough to know if this is even possible, but thought I may bring it up with you on the chance that it is.\n{quote}\n"
61d42696f4d395ee22007841,50506,14400,"One day I'll get this right. But today, I have a class named {{GadgetSpecProviderDirectoryEntryProvider}}. That is so not right.\n\nI think the responsibilities of collecting things that can be transformed into DirectoryEntry implementations, and doing that transformation, should be split apart. I think this will also let us get rid of the hierarchy of classes rooted at {{AbstractDirectoryEntryProvider}} and just have one {{DirectoryEntryProviderImpl}} class and a set of {{DirectoryEntryTransformer}} implementations. Or something like that."
61d42696f4d395ee22007844,51468,7200,"I can drag gadgets around by the title bar, but when I try to drag the move icon (or a ~10px space to the left of it) it doesn't pick up the gadget, just selects text."
61d42696f4d395ee22007848,51408,36000,DashboardResource is missing support for PUT and DELETE. We should decide if GET is something we need to expose.
61d42696f4d395ee2200784c,50950,14400,This just started happening in the last day.
61d42696f4d395ee2200784f,51309,7200,https://studio.atlassian.com/source/cru/CR-AG-296
61d42696f4d395ee22007850,50201,43200,"Currently when you access JIRA via http://localhost:8090/jira/ vs http://threesheets:8090/jira/ and modify your dashboard, things wont work, since the current implementation will store gadgets served by JIRA with absolute URLs.  This basically then results in cross domain requests which doesn't work (so if I access http://localhost:8090/jira and get a dashboard with gadgets like http://threesheets:8090/jira/plugins/g/.../gadgetspex.xml).  We need to work out some way to fix this.  Either by passing gadgets served by JIRA to the dashboardState store with a relative URL, or by detecting that a gadget is served locally in the dashboard plugin and substituting the correct baseurl before serving the dashboard.\n\nWe don't need this for summit but it will be a problem in production if users configure their JIRA instance with multiple host names. It just means that when we setup the demo instance for summit, it needs to have a correct baseurl set, and when accessing this instance it should always be done via this baseurl (not via IP or localhost).\n\nCheers,\n  Andreas"
61d42696f4d395ee22007851,50531,21600,This should help fix the searching bugs and the panel-too-long bug.
61d42696f4d395ee22007853,50704,21600,"Now that we have GadgetSpecResource, GadgetSpecServlet can go away. Simply removing it seems to break a lot of assumptions in the tests, and it wasn't trivial to disentangle them."
61d42696f4d395ee22007854,50895,3600,https://studio.atlassian.com/source/cru/CR-AG-308#c4766
61d42696f4d395ee22007855,51272,14400,Suggested by Rich in [CR\-AG\-308|https://studio.atlassian.com/source/cru/CR-AG-308#c4780]\n\nWe'll also want to [rename MutablePublishedGadgetSpecStore to PublishedGadgetSpecStore|https://studio.atlassian.com/source/cru/CR-AG-308#c4781]
61d42696f4d395ee22007856,51201,14400,"I just tried adding the ""Test Web Resources"" gadget, and it's displaying: #requireResource(""com.atlassian.gadgets.samples:test-web-resources"") Your web resources have NOT loaded\n\nLooks like the substitution isn't happening. Not sure if it's a problem with the gadget or with the gadget processor, but in any case there should be an integration test for this."
61d42696f4d395ee22007857,51409,14400,Nothing from the sample-gadgets plugin is showing up on DTAC for some reason.
61d42696f4d395ee22007859,50662,14400,"imagine i try to move a gadget from columnA to columnB. But something happens and it fails on the backend. We now give people a nice error saying ""that didn't work"", but the gadget still appears to have moved no the screen they are staring at\n\nshould we a) force a reload, b) suggest a reload, c) do nothing, d) do something else?\n\nfor now, I'm going to go with option b) with a strongly worded message. I'll also file an issue for this for later. But this is not a make-or-break for Summit, so I don't want to spend more time on it than it deserves.\n"
